Experiment	myLongTerm	
Date	28.01.2016 13:44:25	
User	Danilo	
Tip Information		
Sample material		

[DATA]
Time (s)	Current (A)	Counter 1 (cps)	Bias (V)	Z (m)
298.309E+0	-284.488E-9	0.00000E+0	-141.000E+0	-34.0000E-9
298.409E+0	-294.689E-9	0.00000E+0	-141.000E+0	-34.0000E-9
298.509E+0	-294.400E-9	0.00000E+0	-141.000E+0	-34.0000E-9
298.609E+0	-283.416E-9	0.00000E+0	-141.000E+0	-34.0000E-9
298.709E+0	-283.444E-9	0.00000E+0	-141.000E+0	-34.0000E-9
298.809E+0	-287.006E-9	0.00000E+0	-141.000E+0	-34.0000E-9
298.909E+0	-288.677E-9	0.00000E+0	-141.000E+0	-34.0000E-9
299.009E+0	-283.706E-9	0.00000E+0	-141.000E+0	-34.0000E-9
299.109E+0	-291.001E-9	0.00000E+0	-141.000E+0	-34.0000E-9
299.209E+0	-284.961E-9	0.00000E+0	-141.000E+0	-34.0000E-9
299.309E+0	-282.463E-9	0.00000E+0	-141.000E+0	-34.0000E-9
299.409E+0	-283.886E-9	0.00000E+0	-141.000E+0	-34.0000E-9
299.509E+0	-283.076E-9	0.00000E+0	-141.000E+0	-34.0000E-9
299.609E+0	-284.677E-9	0.00000E+0	-141.000E+0	-34.0000E-9
299.709E+0	-285.381E-9	0.00000E+0	-141.000E+0	-34.0000E-9
299.809E+0	-290.542E-9	0.00000E+0	-141.000E+0	-34.0000E-9
299.909E+0	-289.189E-9	0.00000E+0	-141.000E+0	-34.0000E-9
300.009E+0	-283.619E-9	0.00000E+0	-141.000E+0	-34.0000E-9
300.109E+0	-284.045E-9	0.00000E+0	-141.000E+0	-34.0000E-9
300.209E+0	-283.348E-9	0.00000E+0	-141.000E+0	-34.0000E-9
300.309E+0	-284.172E-9	0.00000E+0	-141.000E+0	-34.0000E-9
300.409E+0	-283.648E-9	0.00000E+0	-141.000E+0	-34.0000E-9
300.509E+0	-283.235E-9	0.00000E+0	-141.000E+0	-34.0000E-9
300.609E+0	-290.697E-9	0.00000E+0	-141.000E+0	-34.0000E-9
300.709E+0	-282.095E-9	0.00000E+0	-141.000E+0	-34.0000E-9
300.809E+0	-282.445E-9	0.00000E+0	-141.000E+0	-34.0000E-9
300.909E+0	-284.418E-9	0.00000E+0	-141.000E+0	-34.0000E-9
301.009E+0	-290.158E-9	0.00000E+0	-141.000E+0	-34.0000E-9
301.109E+0	-290.071E-9	0.00000E+0	-141.000E+0	-34.0000E-9
301.209E+0	-283.715E-9	0.00000E+0	-141.000E+0	-34.0000E-9
301.309E+0	-282.351E-9	0.00000E+0	-141.000E+0	-34.0000E-9
301.409E+0	-290.770E-9	0.00000E+0	-141.000E+0	-34.0000E-9
301.509E+0	-288.570E-9	0.00000E+0	-141.000E+0	-34.0000E-9
301.609E+0	-284.104E-9	0.00000E+0	-141.000E+0	-34.0000E-9
301.709E+0	-292.541E-9	0.00000E+0	-141.000E+0	-34.0000E-9
301.809E+0	-281.848E-9	0.00000E+0	-141.000E+0	-34.0000E-9
301.909E+0	-281.853E-9	0.00000E+0	-141.000E+0	-34.0000E-9
302.009E+0	-281.885E-9	0.00000E+0	-141.000E+0	-34.0000E-9
302.109E+0	-280.449E-9	0.00000E+0	-141.000E+0	-34.0000E-9
302.209E+0	-280.741E-9	0.00000E+0	-141.000E+0	-34.0000E-9
302.309E+0	-285.779E-9	0.00000E+0	-141.000E+0	-34.0000E-9
302.409E+0	-280.723E-9	0.00000E+0	-141.000E+0	-34.0000E-9
302.509E+0	-282.254E-9	0.00000E+0	-141.000E+0	-34.0000E-9
302.609E+0	-284.070E-9	0.00000E+0	-141.000E+0	-34.0000E-9
302.709E+0	-280.539E-9	0.00000E+0	-141.000E+0	-34.0000E-9
302.809E+0	-283.783E-9	0.00000E+0	-141.000E+0	-34.0000E-9
302.909E+0	-285.647E-9	0.00000E+0	-141.000E+0	-34.0000E-9
303.009E+0	-280.918E-9	0.00000E+0	-141.000E+0	-34.0000E-9
303.109E+0	-280.496E-9	0.00000E+0	-141.000E+0	-34.0000E-9
303.209E+0	-280.918E-9	0.00000E+0	-141.000E+0	-34.0000E-9
303.309E+0	-286.753E-9	0.00000E+0	-141.000E+0	-34.0000E-9
303.409E+0	-286.285E-9	0.00000E+0	-141.000E+0	-34.0000E-9
303.509E+0	-278.855E-9	0.00000E+0	-141.000E+0	-34.0000E-9
303.609E+0	-279.340E-9	0.00000E+0	-141.000E+0	-34.0000E-9
303.709E+0	-289.671E-9	0.00000E+0	-141.000E+0	-34.0000E-9
303.809E+0	-279.483E-9	0.00000E+0	-141.000E+0	-34.0000E-9
303.909E+0	-286.167E-9	0.00000E+0	-141.000E+0	-34.0000E-9
304.009E+0	-278.863E-9	0.00000E+0	-141.000E+0	-34.0000E-9
304.109E+0	-279.483E-9	0.00000E+0	-141.000E+0	-34.0000E-9
304.209E+0	-278.200E-9	0.00000E+0	-141.000E+0	-34.0000E-9
304.309E+0	-278.488E-9	0.00000E+0	-141.000E+0	-34.0000E-9
304.409E+0	-280.024E-9	0.00000E+0	-141.000E+0	-34.0000E-9
304.509E+0	-289.891E-9	0.00000E+0	-141.000E+0	-34.0000E-9
304.609E+0	-285.134E-9	0.00000E+0	-141.000E+0	-34.0000E-9
304.709E+0	-278.846E-9	0.00000E+0	-141.000E+0	-34.0000E-9
304.809E+0	-278.772E-9	0.00000E+0	-141.000E+0	-34.0000E-9
304.909E+0	-278.058E-9	0.00000E+0	-141.000E+0	-34.0000E-9
305.009E+0	-283.401E-9	0.00000E+0	-141.000E+0	-34.0000E-9
305.109E+0	-286.319E-9	0.00000E+0	-141.000E+0	-34.0000E-9
305.209E+0	-285.817E-9	0.00000E+0	-141.000E+0	-34.0000E-9
305.309E+0	-282.026E-9	0.00000E+0	-141.000E+0	-34.0000E-9
305.409E+0	-278.569E-9	0.00000E+0	-141.000E+0	-34.0000E-9
305.509E+0	-284.624E-9	0.00000E+0	-141.000E+0	-34.0000E-9
305.609E+0	-276.948E-9	0.00000E+0	-141.000E+0	-34.0000E-9
305.709E+0	-276.958E-9	0.00000E+0	-141.000E+0	-34.0000E-9
305.809E+0	-276.613E-9	0.00000E+0	-141.000E+0	-34.0000E-9
305.909E+0	-276.496E-9	0.00000E+0	-141.000E+0	-34.0000E-9
306.009E+0	-277.867E-9	0.00000E+0	-141.000E+0	-34.0000E-9
306.109E+0	-288.364E-9	0.00000E+0	-141.000E+0	-34.0000E-9
306.209E+0	-280.489E-9	0.00000E+0	-141.000E+0	-34.0000E-9
306.309E+0	-277.185E-9	0.00000E+0	-141.000E+0	-34.0000E-9
306.409E+0	-280.262E-9	0.00000E+0	-141.000E+0	-34.0000E-9
306.509E+0	-277.785E-9	0.00000E+0	-141.000E+0	-34.0000E-9
306.609E+0	-276.576E-9	0.00000E+0	-141.000E+0	-34.0000E-9
306.710E+0	-281.086E-9	0.00000E+0	-141.000E+0	-34.0000E-9
306.810E+0	-276.669E-9	0.00000E+0	-141.000E+0	-34.0000E-9
306.910E+0	-275.531E-9	0.00000E+0	-141.000E+0	-34.0000E-9
307.010E+0	-275.589E-9	0.00000E+0	-141.000E+0	-34.0000E-9
307.110E+0	-285.286E-9	0.00000E+0	-141.000E+0	-34.0000E-9
307.210E+0	-278.065E-9	0.00000E+0	-141.000E+0	-34.0000E-9
307.310E+0	-286.302E-9	0.00000E+0	-141.000E+0	-34.0000E-9
307.410E+0	-276.997E-9	0.00000E+0	-141.000E+0	-34.0000E-9
307.510E+0	-274.141E-9	0.00000E+0	-141.000E+0	-34.0000E-9
307.610E+0	-274.276E-9	0.00000E+0	-141.000E+0	-34.0000E-9
307.710E+0	-280.793E-9	0.00000E+0	-141.000E+0	-34.0000E-9
307.810E+0	-281.964E-9	0.00000E+0	-141.000E+0	-34.0000E-9
307.910E+0	-276.419E-9	0.00000E+0	-141.000E+0	-34.0000E-9
308.010E+0	-274.741E-9	0.00000E+0	-141.000E+0	-34.0000E-9
308.110E+0	-280.026E-9	0.00000E+0	-141.000E+0	-34.0000E-9
308.210E+0	-281.521E-9	0.00000E+0	-141.000E+0	-34.0000E-9
308.310E+0	-279.286E-9	0.00000E+0	-141.000E+0	-34.0000E-9
308.410E+0	-274.196E-9	0.00000E+0	-141.000E+0	-34.0000E-9
308.510E+0	-282.277E-9	0.00000E+0	-141.000E+0	-34.0000E-9
308.610E+0	-281.383E-9	0.00000E+0	-141.000E+0	-34.0000E-9
308.710E+0	-266.925E-9	0.00000E+0	-141.000E+0	-34.0000E-9
308.810E+0	-265.386E-9	0.00000E+0	-141.000E+0	-34.0000E-9
308.910E+0	-265.185E-9	0.00000E+0	-141.000E+0	-34.0000E-9
309.010E+0	-264.879E-9	0.00000E+0	-141.000E+0	-34.0000E-9
309.110E+0	-267.803E-9	0.00000E+0	-141.000E+0	-34.0000E-9
309.210E+0	-264.826E-9	0.00000E+0	-141.000E+0	-34.0000E-9
309.310E+0	-268.184E-9	0.00000E+0	-141.000E+0	-34.0000E-9
309.410E+0	-274.593E-9	0.00000E+0	-141.000E+0	-34.0000E-9
309.510E+0	-264.666E-9	0.00000E+0	-141.000E+0	-34.0000E-9
309.610E+0	-264.164E-9	0.00000E+0	-141.000E+0	-34.0000E-9
309.710E+0	-265.273E-9	0.00000E+0	-141.000E+0	-34.0000E-9
309.810E+0	-263.839E-9	0.00000E+0	-141.000E+0	-34.0000E-9
309.910E+0	-271.281E-9	0.00000E+0	-141.000E+0	-34.0000E-9
310.010E+0	-266.994E-9	0.00000E+0	-141.000E+0	-34.0000E-9
310.110E+0	-269.586E-9	0.00000E+0	-141.000E+0	-34.0000E-9
310.210E+0	-264.211E-9	0.00000E+0	-141.000E+0	-34.0000E-9
310.310E+0	-274.283E-9	0.00000E+0	-141.000E+0	-34.0000E-9
310.410E+0	-266.999E-9	0.00000E+0	-141.000E+0	-34.0000E-9
310.510E+0	-266.333E-9	0.00000E+0	-141.000E+0	-34.0000E-9
310.610E+0	-264.792E-9	0.00000E+0	-141.000E+0	-34.0000E-9
310.710E+0	-267.441E-9	0.00000E+0	-141.000E+0	-34.0000E-9
310.810E+0	-274.359E-9	0.00000E+0	-141.000E+0	-34.0000E-9
310.910E+0	-272.131E-9	0.00000E+0	-141.000E+0	-34.0000E-9
311.010E+0	-270.208E-9	0.00000E+0	-141.000E+0	-34.0000E-9
311.110E+0	-272.214E-9	0.00000E+0	-141.000E+0	-34.0000E-9
311.210E+0	-273.582E-9	0.00000E+0	-141.000E+0	-34.0000E-9
311.310E+0	-265.297E-9	0.00000E+0	-141.000E+0	-34.0000E-9
311.410E+0	-262.700E-9	0.00000E+0	-141.000E+0	-34.0000E-9
311.510E+0	-268.507E-9	0.00000E+0	-141.000E+0	-34.0000E-9
311.610E+0	-268.116E-9	0.00000E+0	-141.000E+0	-34.0000E-9
311.710E+0	-271.857E-9	0.00000E+0	-141.000E+0	-34.0000E-9
311.810E+0	-267.957E-9	0.00000E+0	-141.000E+0	-34.0000E-9
311.910E+0	-267.271E-9	0.00000E+0	-141.000E+0	-34.0000E-9
312.010E+0	-268.922E-9	0.00000E+0	-141.000E+0	-34.0000E-9
312.110E+0	-263.322E-9	0.00000E+0	-141.000E+0	-34.0000E-9
312.210E+0	-273.955E-9	0.00000E+0	-141.000E+0	-34.0000E-9
312.310E+0	-262.494E-9	0.00000E+0	-141.000E+0	-34.0000E-9
312.410E+0	-262.473E-9	0.00000E+0	-141.000E+0	-34.0000E-9
312.510E+0	-262.414E-9	0.00000E+0	-141.000E+0	-34.0000E-9
312.610E+0	-262.259E-9	0.00000E+0	-141.000E+0	-34.0000E-9
312.710E+0	-270.326E-9	0.00000E+0	-141.000E+0	-34.0000E-9
312.810E+0	-261.436E-9	0.00000E+0	-141.000E+0	-34.0000E-9
312.910E+0	-261.892E-9	0.00000E+0	-141.000E+0	-34.0000E-9
313.010E+0	-261.622E-9	0.00000E+0	-141.000E+0	-34.0000E-9
313.110E+0	-271.224E-9	0.00000E+0	-141.000E+0	-34.0000E-9
313.210E+0	-267.742E-9	0.00000E+0	-141.000E+0	-34.0000E-9
313.310E+0	-271.243E-9	0.00000E+0	-141.000E+0	-34.0000E-9
313.410E+0	-269.273E-9	0.00000E+0	-141.000E+0	-34.0000E-9
313.510E+0	-260.988E-9	0.00000E+0	-141.000E+0	-34.0000E-9
313.610E+0	-261.133E-9	0.00000E+0	-141.000E+0	-34.0000E-9
313.710E+0	-261.451E-9	0.00000E+0	-141.000E+0	-34.0000E-9
313.810E+0	-261.993E-9	0.00000E+0	-141.000E+0	-34.0000E-9
313.910E+0	-271.441E-9	0.00000E+0	-141.000E+0	-34.0000E-9
314.010E+0	-267.580E-9	0.00000E+0	-141.000E+0	-34.0000E-9
314.110E+0	-267.094E-9	0.00000E+0	-141.000E+0	-34.0000E-9
314.210E+0	-269.985E-9	0.00000E+0	-141.000E+0	-34.0000E-9
314.310E+0	-263.270E-9	0.00000E+0	-141.000E+0	-34.0000E-9
314.410E+0	-262.728E-9	0.00000E+0	-141.000E+0	-34.0000E-9
314.510E+0	-259.680E-9	0.00000E+0	-141.000E+0	-34.0000E-9
314.610E+0	-259.215E-9	0.00000E+0	-141.000E+0	-34.0000E-9
314.710E+0	-265.354E-9	0.00000E+0	-141.000E+0	-34.0000E-9
314.810E+0	-263.375E-9	0.00000E+0	-141.000E+0	-34.0000E-9
314.910E+0	-269.252E-9	0.00000E+0	-141.000E+0	-34.0000E-9
315.010E+0	-269.824E-9	0.00000E+0	-141.000E+0	-34.0000E-9
315.110E+0	-265.679E-9	0.00000E+0	-141.000E+0	-34.0000E-9
315.210E+0	-266.394E-9	0.00000E+0	-141.000E+0	-34.0000E-9
315.310E+0	-265.390E-9	0.00000E+0	-141.000E+0	-34.0000E-9
315.410E+0	-263.403E-9	0.00000E+0	-141.000E+0	-34.0000E-9
315.510E+0	-258.368E-9	0.00000E+0	-141.000E+0	-34.0000E-9
315.610E+0	-258.053E-9	0.00000E+0	-141.000E+0	-34.0000E-9
315.710E+0	-258.109E-9	0.00000E+0	-141.000E+0	-34.0000E-9
315.810E+0	-258.181E-9	0.00000E+0	-141.000E+0	-34.0000E-9
315.910E+0	-261.596E-9	0.00000E+0	-141.000E+0	-34.0000E-9
316.010E+0	-262.408E-9	0.00000E+0	-141.000E+0	-34.0000E-9
316.110E+0	-263.402E-9	0.00000E+0	-141.000E+0	-34.0000E-9
316.210E+0	-261.394E-9	0.00000E+0	-141.000E+0	-34.0000E-9
316.310E+0	-263.161E-9	0.00000E+0	-141.000E+0	-34.0000E-9
316.410E+0	-265.976E-9	0.00000E+0	-141.000E+0	-34.0000E-9
316.510E+0	-262.119E-9	0.00000E+0	-141.000E+0	-34.0000E-9
316.610E+0	-267.137E-9	0.00000E+0	-141.000E+0	-34.0000E-9
316.710E+0	-260.181E-9	0.00000E+0	-141.000E+0	-34.0000E-9
316.810E+0	-265.665E-9	0.00000E+0	-141.000E+0	-34.0000E-9
316.910E+0	-258.358E-9	0.00000E+0	-141.000E+0	-34.0000E-9
317.010E+0	-258.130E-9	0.00000E+0	-141.000E+0	-34.0000E-9
317.110E+0	-257.630E-9	0.00000E+0	-141.000E+0	-34.0000E-9
317.210E+0	-257.534E-9	0.00000E+0	-141.000E+0	-34.0000E-9
317.310E+0	-260.687E-9	0.00000E+0	-141.000E+0	-34.0000E-9
317.410E+0	-265.956E-9	0.00000E+0	-141.000E+0	-34.0000E-9
317.510E+0	-268.287E-9	0.00000E+0	-141.000E+0	-34.0000E-9
317.610E+0	-259.184E-9	0.00000E+0	-141.000E+0	-34.0000E-9
317.710E+0	-265.515E-9	0.00000E+0	-141.000E+0	-34.0000E-9
317.810E+0	-263.788E-9	0.00000E+0	-141.000E+0	-34.0000E-9
317.910E+0	-261.337E-9	0.00000E+0	-141.000E+0	-34.0000E-9
318.010E+0	-259.607E-9	0.00000E+0	-141.000E+0	-34.0000E-9
318.110E+0	-256.577E-9	0.00000E+0	-141.000E+0	-34.0000E-9
318.210E+0	-261.222E-9	0.00000E+0	-141.000E+0	-34.0000E-9
318.310E+0	-256.299E-9	0.00000E+0	-141.000E+0	-34.0000E-9
318.410E+0	-255.409E-9	0.00000E+0	-141.000E+0	-34.0000E-9
318.510E+0	-255.489E-9	0.00000E+0	-141.000E+0	-34.0000E-9
318.610E+0	-265.171E-9	0.00000E+0	-141.000E+0	-34.0000E-9
318.710E+0	-255.235E-9	0.00000E+0	-141.000E+0	-34.0000E-9
318.810E+0	-256.103E-9	0.00000E+0	-141.000E+0	-34.0000E-9
318.910E+0	-255.952E-9	0.00000E+0	-141.000E+0	-34.0000E-9
319.010E+0	-256.891E-9	0.00000E+0	-141.000E+0	-34.0000E-9
319.110E+0	-255.628E-9	0.00000E+0	-141.000E+0	-34.0000E-9
319.210E+0	-256.095E-9	0.00000E+0	-141.000E+0	-34.0000E-9
319.310E+0	-255.816E-9	0.00000E+0	-141.000E+0	-34.0000E-9
319.410E+0	-258.501E-9	0.00000E+0	-141.000E+0	-34.0000E-9
319.510E+0	-255.790E-9	0.00000E+0	-141.000E+0	-34.0000E-9
319.610E+0	-255.733E-9	0.00000E+0	-141.000E+0	-34.0000E-9
319.710E+0	-255.461E-9	0.00000E+0	-141.000E+0	-34.0000E-9
319.810E+0	-255.112E-9	0.00000E+0	-141.000E+0	-34.0000E-9
319.910E+0	-254.907E-9	0.00000E+0	-141.000E+0	-34.0000E-9
320.010E+0	-254.191E-9	0.00000E+0	-141.000E+0	-34.0000E-9
320.110E+0	-255.077E-9	0.00000E+0	-141.000E+0	-34.0000E-9
320.210E+0	-255.001E-9	0.00000E+0	-141.000E+0	-34.0000E-9
320.310E+0	-255.782E-9	0.00000E+0	-141.000E+0	-34.0000E-9
320.410E+0	-265.924E-9	0.00000E+0	-141.000E+0	-34.0000E-9
320.510E+0	-261.331E-9	0.00000E+0	-141.000E+0	-34.0000E-9
320.610E+0	-254.444E-9	0.00000E+0	-141.000E+0	-34.0000E-9
320.710E+0	-254.088E-9	0.00000E+0	-141.000E+0	-34.0000E-9
320.810E+0	-254.191E-9	0.00000E+0	-141.000E+0	-34.0000E-9
320.910E+0	-253.978E-9	0.00000E+0	-141.000E+0	-34.0000E-9
321.010E+0	-257.287E-9	0.00000E+0	-141.000E+0	-34.0000E-9
321.110E+0	-254.268E-9	0.00000E+0	-141.000E+0	-34.0000E-9
321.210E+0	-254.119E-9	0.00000E+0	-141.000E+0	-34.0000E-9
321.310E+0	-253.932E-9	0.00000E+0	-141.000E+0	-34.0000E-9
321.410E+0	-263.002E-9	0.00000E+0	-141.000E+0	-34.0000E-9
321.510E+0	-253.060E-9	0.00000E+0	-141.000E+0	-34.0000E-9
321.610E+0	-258.298E-9	0.00000E+0	-141.000E+0	-34.0000E-9
321.710E+0	-261.458E-9	0.00000E+0	-141.000E+0	-34.0000E-9
321.810E+0	-258.386E-9	0.00000E+0	-141.000E+0	-34.0000E-9
321.910E+0	-259.218E-9	0.00000E+0	-141.000E+0	-34.0000E-9
322.010E+0	-254.071E-9	0.00000E+0	-141.000E+0	-34.0000E-9
322.110E+0	-256.437E-9	0.00000E+0	-141.000E+0	-34.0000E-9
322.210E+0	-257.944E-9	0.00000E+0	-141.000E+0	-34.0000E-9
322.310E+0	-262.707E-9	0.00000E+0	-141.000E+0	-34.0000E-9
322.410E+0	-252.060E-9	0.00000E+0	-141.000E+0	-34.0000E-9
322.510E+0	-251.846E-9	0.00000E+0	-141.000E+0	-34.0000E-9
322.610E+0	-258.369E-9	0.00000E+0	-141.000E+0	-34.0000E-9
322.710E+0	-254.094E-9	0.00000E+0	-141.000E+0	-34.0000E-9
322.810E+0	-251.337E-9	0.00000E+0	-141.000E+0	-34.0000E-9
322.910E+0	-250.776E-9	0.00000E+0	-141.000E+0	-34.0000E-9
323.010E+0	-251.290E-9	0.00000E+0	-141.000E+0	-34.0000E-9
323.111E+0	-251.344E-9	0.00000E+0	-141.000E+0	-34.0000E-9
323.211E+0	-251.785E-9	0.00000E+0	-141.000E+0	-34.0000E-9
323.311E+0	-251.201E-9	0.00000E+0	-141.000E+0	-34.0000E-9
323.411E+0	-253.628E-9	0.00000E+0	-141.000E+0	-34.0000E-9
323.511E+0	-253.831E-9	0.00000E+0	-141.000E+0	-34.0000E-9
323.611E+0	-251.884E-9	0.00000E+0	-141.000E+0	-34.0000E-9
323.711E+0	-250.759E-9	0.00000E+0	-141.000E+0	-34.0000E-9
323.811E+0	-261.001E-9	0.00000E+0	-141.000E+0	-34.0000E-9
323.911E+0	-251.088E-9	0.00000E+0	-141.000E+0	-34.0000E-9
324.011E+0	-250.755E-9	0.00000E+0	-141.000E+0	-34.0000E-9
324.111E+0	-260.245E-9	0.00000E+0	-141.000E+0	-34.0000E-9
324.211E+0	-255.769E-9	0.00000E+0	-141.000E+0	-34.0000E-9
324.311E+0	-255.754E-9	0.00000E+0	-141.000E+0	-34.0000E-9
324.411E+0	-259.171E-9	0.00000E+0	-141.000E+0	-34.0000E-9
324.511E+0	-249.721E-9	0.00000E+0	-141.000E+0	-34.0000E-9
324.611E+0	-249.861E-9	0.00000E+0	-141.000E+0	-34.0000E-9
324.711E+0	-249.711E-9	0.00000E+0	-141.000E+0	-34.0000E-9
324.811E+0	-253.475E-9	0.00000E+0	-141.000E+0	-34.0000E-9
324.911E+0	-254.248E-9	0.00000E+0	-141.000E+0	-34.0000E-9
325.011E+0	-255.957E-9	0.00000E+0	-141.000E+0	-34.0000E-9
325.111E+0	-257.901E-9	0.00000E+0	-141.000E+0	-34.0000E-9
325.211E+0	-248.976E-9	0.00000E+0	-141.000E+0	-34.0000E-9
325.311E+0	-250.250E-9	0.00000E+0	-141.000E+0	-34.0000E-9
325.411E+0	-252.049E-9	0.00000E+0	-141.000E+0	-34.0000E-9
325.511E+0	-252.590E-9	0.00000E+0	-141.000E+0	-34.0000E-9
325.611E+0	-248.963E-9	0.00000E+0	-141.000E+0	-34.0000E-9
325.711E+0	-248.867E-9	0.00000E+0	-141.000E+0	-34.0000E-9
325.811E+0	-249.010E-9	0.00000E+0	-141.000E+0	-34.0000E-9
325.911E+0	-248.220E-9	0.00000E+0	-141.000E+0	-34.0000E-9
326.011E+0	-248.241E-9	0.00000E+0	-141.000E+0	-34.0000E-9
326.111E+0	-248.731E-9	0.00000E+0	-141.000E+0	-34.0000E-9
326.211E+0	-248.598E-9	0.00000E+0	-141.000E+0	-34.0000E-9
326.311E+0	-248.890E-9	0.00000E+0	-141.000E+0	-34.0000E-9
326.411E+0	-248.667E-9	0.00000E+0	-141.000E+0	-34.0000E-9
326.511E+0	-249.397E-9	0.00000E+0	-141.000E+0	-34.0000E-9
326.611E+0	-258.865E-9	0.00000E+0	-141.000E+0	-34.0000E-9
326.711E+0	-257.328E-9	0.00000E+0	-141.000E+0	-34.0000E-9
326.811E+0	-254.059E-9	0.00000E+0	-141.000E+0	-34.0000E-9
326.911E+0	-247.891E-9	0.00000E+0	-141.000E+0	-34.0000E-9
327.011E+0	-248.022E-9	0.00000E+0	-141.000E+0	-34.0000E-9
327.111E+0	-247.263E-9	0.00000E+0	-141.000E+0	-34.0000E-9
327.211E+0	-247.339E-9	0.00000E+0	-141.000E+0	-34.0000E-9
327.311E+0	-251.697E-9	0.00000E+0	-141.000E+0	-34.0000E-9
327.411E+0	-247.363E-9	0.00000E+0	-141.000E+0	-34.0000E-9
327.511E+0	-254.656E-9	0.00000E+0	-141.000E+0	-34.0000E-9
327.611E+0	-250.441E-9	0.00000E+0	-141.000E+0	-34.0000E-9
327.711E+0	-251.183E-9	0.00000E+0	-141.000E+0	-34.0000E-9
327.811E+0	-255.665E-9	0.00000E+0	-141.000E+0	-34.0000E-9
327.911E+0	-247.702E-9	0.00000E+0	-141.000E+0	-34.0000E-9
328.011E+0	-247.423E-9	0.00000E+0	-141.000E+0	-34.0000E-9
328.111E+0	-247.492E-9	0.00000E+0	-141.000E+0	-34.0000E-9
328.211E+0	-247.096E-9	0.00000E+0	-141.000E+0	-34.0000E-9
328.311E+0	-250.315E-9	0.00000E+0	-141.000E+0	-34.0000E-9
328.411E+0	-247.269E-9	0.00000E+0	-141.000E+0	-34.0000E-9
328.511E+0	-256.213E-9	0.00000E+0	-141.000E+0	-34.0000E-9
328.611E+0	-250.541E-9	0.00000E+0	-141.000E+0	-34.0000E-9
328.711E+0	-252.754E-9	0.00000E+0	-141.000E+0	-34.0000E-9
328.811E+0	-252.543E-9	0.00000E+0	-141.000E+0	-34.0000E-9
328.911E+0	-246.444E-9	0.00000E+0	-141.000E+0	-34.0000E-9
329.011E+0	-246.707E-9	0.00000E+0	-141.000E+0	-34.0000E-9
329.111E+0	-254.835E-9	0.00000E+0	-141.000E+0	-34.0000E-9
329.211E+0	-246.779E-9	0.00000E+0	-141.000E+0	-34.0000E-9
329.311E+0	-246.116E-9	0.00000E+0	-141.000E+0	-34.0000E-9
329.411E+0	-251.976E-9	0.00000E+0	-141.000E+0	-34.0000E-9
329.511E+0	-246.261E-9	0.00000E+0	-141.000E+0	-34.0000E-9
329.611E+0	-250.244E-9	0.00000E+0	-141.000E+0	-34.0000E-9
329.711E+0	-245.855E-9	0.00000E+0	-141.000E+0	-34.0000E-9
329.811E+0	-248.347E-9	0.00000E+0	-141.000E+0	-34.0000E-9
329.911E+0	-250.442E-9	0.00000E+0	-141.000E+0	-34.0000E-9
330.011E+0	-251.400E-9	0.00000E+0	-141.000E+0	-34.0000E-9
330.111E+0	-244.735E-9	0.00000E+0	-141.000E+0	-34.0000E-9
330.211E+0	-247.297E-9	0.00000E+0	-141.000E+0	-34.0000E-9
330.311E+0	-247.072E-9	0.00000E+0	-141.000E+0	-34.0000E-9
330.411E+0	-244.407E-9	0.00000E+0	-141.000E+0	-34.0000E-9
330.511E+0	-249.085E-9	0.00000E+0	-141.000E+0	-34.0000E-9
330.611E+0	-246.781E-9	0.00000E+0	-141.000E+0	-34.0000E-9
330.711E+0	-247.183E-9	0.00000E+0	-141.000E+0	-34.0000E-9
330.811E+0	-249.962E-9	0.00000E+0	-141.000E+0	-34.0000E-9
330.911E+0	-244.334E-9	0.00000E+0	-141.000E+0	-34.0000E-9
331.011E+0	-243.003E-9	0.00000E+0	-141.000E+0	-34.0000E-9
331.111E+0	-243.334E-9	0.00000E+0	-141.000E+0	-34.0000E-9
331.211E+0	-254.292E-9	0.00000E+0	-141.000E+0	-34.0000E-9
331.311E+0	-251.987E-9	0.00000E+0	-141.000E+0	-34.0000E-9
331.411E+0	-245.329E-9	0.00000E+0	-141.000E+0	-34.0000E-9
331.511E+0	-248.850E-9	0.00000E+0	-141.000E+0	-34.0000E-9
331.611E+0	-242.914E-9	0.00000E+0	-141.000E+0	-34.0000E-9
331.711E+0	-249.284E-9	0.00000E+0	-141.000E+0	-34.0000E-9
331.811E+0	-247.617E-9	0.00000E+0	-141.000E+0	-34.0000E-9
331.911E+0	-244.834E-9	0.00000E+0	-141.000E+0	-34.0000E-9
332.011E+0	-247.092E-9	0.00000E+0	-141.000E+0	-34.0000E-9
332.111E+0	-249.581E-9	0.00000E+0	-141.000E+0	-34.0000E-9
332.211E+0	-254.128E-9	0.00000E+0	-141.000E+0	-34.0000E-9
332.311E+0	-246.973E-9	0.00000E+0	-141.000E+0	-34.0000E-9
332.411E+0	-242.807E-9	0.00000E+0	-141.000E+0	-34.0000E-9
332.511E+0	-242.464E-9	0.00000E+0	-141.000E+0	-34.0000E-9
332.611E+0	-242.482E-9	0.00000E+0	-141.000E+0	-34.0000E-9
332.711E+0	-244.072E-9	0.00000E+0	-141.000E+0	-34.0000E-9
332.811E+0	-242.310E-9	0.00000E+0	-141.000E+0	-34.0000E-9
332.911E+0	-250.686E-9	0.00000E+0	-141.000E+0	-34.0000E-9
